date,item_name,category,qty_sold,gross_revenue,day_of_week,dow_num
2026-05-15,Biryani Rice,biryani,2,324.0,Friday,4
2026-05-15,Boiled Egg,egg,4,140.0,Friday,4
2026-05-15,Bulter Non,bread,29,1450.0,Friday,4
2026-05-15,Butter Chicken BL,chicken,2,614.0,Friday,4
2026-05-15,Butter Milk,other,1,45.0,Friday,4
2026-05-15,Butter Roti,bread,8,280.0,Friday,4
2026-05-15,Butterscotch Ice Cream,ice_cream,1,120.0,Friday,4
2026-05-15,CB Family Pack,family_pack,1,575.0,Friday,4
2026-05-15,CDB Family Pack,family_pack,2,1110.0,Friday,4
2026-05-15,Caramelnuts Milk Shake,beverage,1,140.0,Friday,4
2026-05-15,Cashewnut Biryani,biryani,2,458.0,Friday,4
2026-05-15,Cashewnut Chicken Bl,chicken,1,326.0,Friday,4
2026-05-15,Cashewnut Curry,starter,1,240.0,Friday,4
2026-05-15,Cashewnut Panner Curry,starter,2,500.0,Friday,4
2026-05-15,Chicken 555 Bl,chicken,2,670.0,Friday,4
2026-05-15,Chicken Curry (B),chicken,3,750.0,Friday,4
2026-05-15,Chicken Curry Bl,chicken,2,576.0,Friday,4
2026-05-15,Chicken Dum Biryani,biryani,20,5160.0,Friday,4
2026-05-15,Chicken Fry Piece Biryani,biryani,13,3354.0,Friday,4
2026-05-15,Chicken Lollypop 6pc,chicken,13,4225.0,Friday,4
2026-05-15,Chilli Chicken BL,chicken,4,1112.0,Friday,4
2026-05-15,Chocochips Ice Cream,ice_cream,3,330.0,Friday,4
2026-05-15,Chota CB Biryani,biryani,2,340.0,Friday,4
2026-05-15,Cool Drink 250ml,beverage,35,700.0,Friday,4
2026-05-15,Curd,dairy,3,93.0,Friday,4
2026-05-15,Curd Rice,rice,16,1216.0,Friday,4
2026-05-15,Egg Biryani,biryani,2,384.0,Friday,4
2026-05-15,Egg Kheema Curry,other,2,380.0,Friday,4
2026-05-15,Fish Curry Small,seafood,2,460.0,Friday,4
2026-05-15,Gobi,starter,65,170.0,Friday,4
2026-05-15,Kadai Chicken BL,chicken,2,614.0,Friday,4
2026-05-15,Methi Chaman,other,2,480.0,Friday,4
2026-05-15,Mi.Water Lt,beverage,52,1040.0,Friday,4
2026-05-15,Miwater .50Oml,beverage,35,350.0,Friday,4
2026-05-15,Mogalai Biryani,biryani,3,948.0,Friday,4
2026-05-15,Mutton Curry (L),other,2,880.0,Friday,4
2026-05-15,Mutton Fry Piece Biryani,biryani,2,764.0,Friday,4
2026-05-15,Paneer Butter Masala,dairy,6,1320.0,Friday,4
2026-05-15,Plain Rice,other,13,624.0,Friday,4
2026-05-15,Prawns Biryani,biryani,3,921.0,Friday,4
2026-05-15,R R Chicken Bl,chicken,2,650.0,Friday,4
2026-05-15,Roti,bread,23,690.0,Friday,4
2026-05-15,Sp Chicken Biryani,biryani,28,7476.0,Friday,4
2026-05-15,Sp Chicken Fried Rice,chicken,2,556.0,Friday,4
2026-05-15,Sp Family Pack,family_pack,6,3420.0,Friday,4
2026-05-15,Spl Cashewnut Fried Rice,rice,3,690.0,Friday,4
2026-05-15,Spl Fish Curry,seafood,3,1050.0,Friday,4
2026-05-15,Strawberry Ice Cream,ice_cream,2,220.0,Friday,4
2026-05-15,Tandoori Chicken Half,chicken,2,610.0,Friday,4
2026-05-15,Tomato Curry,other,2,340.0,Friday,4
2026-05-15,Vanilla Ice Cream,ice_cream,4,396.0,Friday,4
2026-05-15,Veg Biryani,biryani,8,1376.0,Friday,4
2026-05-15,Veg Fried Rice,rice,3,492.0,Friday,4
